Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy
1,32,1,8,32,2,1,0,0.503732
1,1,8,4,128,2,2,0,0.323484
1,4,1,64,16,4,1,0,0.503705
1,64,2,4,8,1,4,0,0.764687
1,2,64,1,8,4,4,0,0.340414
0,64,8,1,1,4,8,0,0.769835
1,8,2,2,32,16,1,0,0.323077
0,1,8,16,8,1,16,0,0.349344
1,8,32,2,1,1,32,0,0.760816
1,1,8,16,1,4,32,0,0.340398
0,64,2,1,64,1,2,0,0.34936
0,1,1,128,1,4,32,0,0.349187
1,1,4,8,64,4,2,0,0.323296
0,2,1,128,2,16,2,0,0.579439
1,2,128,2,2,8,2,0,0.769456
0,16,8,4,2,4,4,0,0.77019
1,2,4,8,8,32,1,0,0.336735
1,4,4,4,1,32,8,0,0.337097
1,256,2,1,1,4,8,0,0.777226
1,4,4,2,4,2,64,0,0.323492
1,1,4,4,32,16,2,0,0.289567
1,16,4,4,2,2,16,0,0.503599
1,32,1,8,1,1,64,0,0.503701
1,16,1,32,4,4,2,0,0.768204
1,1,1,32,4,64,2,0,0.323188
1,8,16,1,2,64,1,0,0.340125
1,16,8,1,4,32,1,0,0.340174
1,4,1,4,2,128,4,0,0.289078
1,1,256,1,1,64,1,0,0.50371
0,8,2,32,2,2,8,0,0.770423
1,2,1,128,8,4,2,0,0.503616
1,2,16,16,16,2,1,0,0.765823
1,8,16,1,8,4,4,0,0.340358
1,4,4,32,1,32,1,0,0.760605
0,16,32,1,2,1,16,0,0.773957
1,2,1,32,16,16,1,0,0.336675
1,2,8,2,4,4,32,0,0.323458
1,16,4,1,16,1,16,0,0.336903
1,1,4,4,2,64,8,0,0.289496
0,8,2,32,4,2,4,0,0.7706
0,64,4,1,8,8,1,0,0.57932
1,2,1,64,16,8,1,0,0.340134
1,4,1,16,128,2,1,0,0.337088
1,4,8,2,2,128,1,0,0.336972
1,32,1,2,2,8,16,0,0.336786
1,32,2,4,8,4,2,0,0.503501
1,2,2,128,8,2,2,0,0.761574
1,256,2,1,2,8,2,0,0.761943
0,1,1,16,1,32,32,0,0.348388
0,2,2,32,1,64,2,0,0.348497
1,16,4,4,16,2,2,0,0.503597
0,16,4,1,64,1,4,0,0.345869
1,4,2,64,2,1,16,0,0.756411
1,2,2,4,16,8,8,0,0.289091
1,1,2,64,1,32,4,0,0.340554
1,2,8,1,4,128,2,0,0.289028
1,2,2,4,8,32,4,0,0.289419
1,1,2,64,64,2,1,0,0.340644
1,2,16,4,4,2,16,0,0.340202
0,2,16,2,128,1,2,0,0.345548
1,16,16,1,4,2,8,0,0.503535
1,64,4,1,32,2,1,0,0.50346
1,64,1,2,4,32,1,0,0.340644
1,32,1,16,2,1,16,0,0.765659
1,2,4,8,4,16,4,0,0.336685
1,16,1,32,8,4,1,0,0.768926
1,1,1,128,2,64,1,0,0.340523
1,1,256,1,1,2,32,0,0.503415
1,1,4,32,8,16,1,0,0.340375
1,2,32,4,4,16,1,0,0.503842
0,1,2,8,32,1,32,0,0.347384
1,2,16,8,1,8,8,0,0.503778
1,8,1,4,8,8,8,0,0.323283
