kernel,gx,gy,gz,bx,by,bz,funcId,smefficiency 
1,1,40,20,4,4,8,31,95.57 
0,1,50,16,4,4,8,31,73.13
1,1,50,16,4,4,8,31,94.67 
0,1,80,10,4,4,8,31,73.03
1,1,80,10,4,4,8,31,95.03 
0,1,100,8,4,4,8,31,71.84
1,1,100,8,4,4,8,31,96.37 
0,1,160,5,4,4,8,31,72.09
1,1,160,5,4,4,8,31,96.5 
0,1,200,4,4,4,8,31,71.42
1,1,200,4,4,4,8,31,95.73 
0,1,400,2,4,4,8,31,73.08
1,1,400,2,4,4,8,31,95.77 
0,1,800,1,4,4,8,23,71.85
1,1,800,1,4,4,8,23,95.19 
0,2,1,400,4,4,8,47,72.15
1,2,1,400,4,4,8,47,93.65 
0,2,2,200,4,4,8,63,71.88
1,2,2,200,4,4,8,63,95.25 
0,2,4,100,4,4,8,63,72.7
1,2,4,100,4,4,8,63,93.55 
0,2,5,80,4,4,8,63,71.47
1,2,5,80,4,4,8,63,95.04 
0,2,8,50,4,4,8,63,70.99
1,2,8,50,4,4,8,63,94.58 
0,2,10,40,4,4,8,63,71.92
1,2,10,40,4,4,8,63,95.56 
0,2,16,25,4,4,8,63,71.92
1,2,16,25,4,4,8,63,96.57 
0,2,20,20,4,4,8,63,71.9
1,2,20,20,4,4,8,63,94.99 
0,2,25,16,4,4,8,63,72.16
1,2,25,16,4,4,8,63,94.47 
0,2,40,10,4,4,8,63,71.8
1,2,40,10,4,4,8,63,96.29 
0,2,50,8,4,4,8,63,71.86
1,2,50,8,4,4,8,63,93.95 
0,2,80,5,4,4,8,63,71.64
1,2,80,5,4,4,8,63,95.92 
0,2,100,4,4,4,8,63,71.46
1,2,100,4,4,4,8,63,96.12 
0,2,200,2,4,4,8,63,71.2
1,2,200,2,4,4,8,63,95.25 
0,2,400,1,4,4,8,55,71.26
1,2,400,1,4,4,8,55,95.09 
0,4,1,200,4,4,8,47,70.98
1,4,1,200,4,4,8,47,95.89 
0,4,2,100,4,4,8,63,71.98
1,4,2,100,4,4,8,63,95.35 
0,4,4,50,4,4,8,63,71.01
1,4,4,50,4,4,8,63,96.19 
0,4,5,40,4,4,8,63,71.16
1,4,5,40,4,4,8,63,93.93 
0,4,8,25,4,4,8,63,71.81
1,4,8,25,4,4,8,63,94.62 
0,4,10,20,4,4,8,63,70.5
1,4,10,20,4,4,8,63,94.11 
0,4,20,10,4,4,8,63,71.39
1,4,20,10,4,4,8,63,94.35 
0,4,25,8,4,4,8,63,71.46
1,4,25,8,4,4,8,63,95.38 
0,4,40,5,4,4,8,63,70.56
1,4,40,5,4,4,8,63,96.14 
0,4,50,4,4,4,8,63,72.79
1,4,50,4,4,4,8,63,95.69 
0,4,100,2,4,4,8,63,71.7
1,4,100,2,4,4,8,63,96.53 
0,4,200,1,4,4,8,55,72.2
1,4,200,1,4,4,8,55,95.45 
0,5,1,160,4,4,8,47,71.35
1,5,1,160,4,4,8,47,94.11 
0,5,2,80,4,4,8,63,72.5
1,5,2,80,4,4,8,63,94.59 
0,5,4,40,4,4,8,63,71.36
1,5,4,40,4,4,8,63,94.28 
0,5,5,32,4,4,8,63,71.92
1,5,5,32,4,4,8,63,94.71 
0,5,8,20,4,4,8,63,70.58
1,5,8,20,4,4,8,63,96.35 
0,5,10,16,4,4,8,63,73.03
1,5,10,16,4,4,8,63,94.91 
0,5,16,10,4,4,8,63,72.11
1,5,16,10,4,4,8,63,95.7 
0,5,20,8,4,4,8,63,73.18
1,5,20,8,4,4,8,63,95.17 
0,5,32,5,4,4,8,63,73.29
1,5,32,5,4,4,8,63,96.34 
0,5,40,4,4,4,8,63,71.62
1,5,40,4,4,4,8,63,95.32 
0,5,80,2,4,4,8,63,71.52
1,5,80,2,4,4,8,63,94.3 
0,5,160,1,4,4,8,55,71.6
1,5,160,1,4,4,8,55,96.36 
0,8,1,100,4,4,8,47,71.63
1,8,1,100,4,4,8,47,94.75 
0,8,2,50,4,4,8,63,71.13
1,8,2,50,4,4,8,63,95.83 
0,8,4,25,4,4,8,63,71.39
1,8,4,25,4,4,8,63,95.89 
0,8,5,20,4,4,8,63,72.25
1,8,5,20,4,4,8,63,94.43 
0,8,10,10,4,4,8,63,70.78
1,8,10,10,4,4,8,63,95.04 
0,8,20,5,4,4,8,63,71.64
1,8,20,5,4,4,8,63,94.76 
0,8,25,4,4,4,8,63,72.28
1,8,25,4,4,4,8,63,94.38 
0,8,50,2,4,4,8,63,72.14
1,8,50,2,4,4,8,63,94.38 
0,8,100,1,4,4,8,55,70.93
1,8,100,1,4,4,8,55,94.03 
0,10,1,80,4,4,8,47,71.76
1,10,1,80,4,4,8,47,95.16 
0,10,2,40,4,4,8,63,71.55
1,10,2,40,4,4,8,63,94.68 
0,10,4,20,4,4,8,63,71.41
1,10,4,20,4,4,8,63,94.1 
0,10,5,16,4,4,8,63,70.86
1,10,5,16,4,4,8,63,95.88 
0,10,8,10,4,4,8,63,71.14
1,10,8,10,4,4,8,63,93.39 
0,10,10,8,4,4,8,63,72.45
1,10,10,8,4,4,8,63,96.77 
0,10,16,5,4,4,8,63,71.58
1,10,16,5,4,4,8,63,95.66 
0,10,20,4,4,4,8,63,71.21
1,10,20,4,4,4,8,63,94.39 
0,10,40,2,4,4,8,63,73.17
1,10,40,2,4,4,8,63,96.07 
0,10,80,1,4,4,8,55,68.93
1,10,80,1,4,4,8,55,94.83 
0,16,1,50,4,4,8,47,69.77
1,16,1,50,4,4,8,47,95.37 
0,16,2,25,4,4,8,63,72.81
1,16,2,25,4,4,8,63,95.74 
0,16,5,10,4,4,8,63,72.56
1,16,5,10,4,4,8,63,95.89 
0,16,10,5,4,4,8,63,71.54
1,16,10,5,4,4,8,63,95.9 
0,16,25,2,4,4,8,63,72.35
1,16,25,2,4,4,8,63,94.57 
0,16,50,1,4,4,8,55,71.15
1,16,50,1,4,4,8,55,95.63 
0,20,1,40,4,4,8,47,70.94
1,20,1,40,4,4,8,47,95.41 
0,20,2,20,4,4,8,63,72.87
1,20,2,20,4,4,8,63,94.86 
0,20,4,10,4,4,8,63,73.16
1,20,4,10,4,4,8,63,96.0 
0,20,5,8,4,4,8,63,72.68
1,20,5,8,4,4,8,63,95.16 
0,20,8,5,4,4,8,63,72.44
1,20,8,5,4,4,8,63,96.28 
0,20,10,4,4,4,8,63,71.69
1,20,10,4,4,4,8,63,95.79 
0,20,20,2,4,4,8,63,73.08
1,20,20,2,4,4,8,63,94.97 
0,20,40,1,4,4,8,55,70.84
1,20,40,1,4,4,8,55,94.53 
0,25,1,32,4,4,8,47,72.36
1,25,1,32,4,4,8,47,94.2 
0,25,2,16,4,4,8,63,72.43
1,25,2,16,4,4,8,63,94.78 
0,25,4,8,4,4,8,63,72.63
1,25,4,8,4,4,8,63,94.89 
0,25,8,4,4,4,8,63,71.07
1,25,8,4,4,4,8,63,95.35 
0,25,16,2,4,4,8,63,71.36
1,25,16,2,4,4,8,63,95.74 
0,25,32,1,4,4,8,55,71.87
1,25,32,1,4,4,8,55,96.18 
0,32,1,25,4,4,8,47,70.68
1,32,1,25,4,4,8,47,96.3 
0,32,5,5,4,4,8,63,72.18
1,32,5,5,4,4,8,63,96.41 
0,32,25,1,4,4,8,55,71.31
1,32,25,1,4,4,8,55,96.54 
0,40,1,20,4,4,8,47,71.89
1,40,1,20,4,4,8,47,94.68 
0,40,2,10,4,4,8,63,71.36
1,40,2,10,4,4,8,63,93.87 
0,40,4,5,4,4,8,63,72.03
1,40,4,5,4,4,8,63,95.24 
0,40,5,4,4,4,8,63,72.09
1,40,5,4,4,4,8,63,94.04 
0,40,10,2,4,4,8,63,72.3
1,40,10,2,4,4,8,63,95.75 
0,40,20,1,4,4,8,55,71.94
1,40,20,1,4,4,8,55,95.59 
0,50,1,16,4,4,8,47,70.55
1,50,1,16,4,4,8,47,95.61 
0,50,2,8,4,4,8,63,72.23
1,50,2,8,4,4,8,63,95.04 
0,50,4,4,4,4,8,63,71.76
1,50,4,4,4,4,8,63,94.72 
0,50,8,2,4,4,8,63,73.25
1,50,8,2,4,4,8,63,94.84 
0,50,16,1,4,4,8,55,71.75
1,50,16,1,4,4,8,55,95.51 
0,80,1,10,4,4,8,47,72.11
1,80,1,10,4,4,8,47,94.71 
0,80,2,5,4,4,8,63,72.1
1,80,2,5,4,4,8,63,96.28 
0,80,5,2,4,4,8,63,71.47
1,80,5,2,4,4,8,63,93.28 
0,80,10,1,4,4,8,55,70.26
1,80,10,1,4,4,8,55,96.18 
0,100,1,8,4,4,8,47,71.2
1,100,1,8,4,4,8,47,96.01 
0,100,2,4,4,4,8,63,71.6
1,100,2,4,4,4,8,63,95.68 
0,100,4,2,4,4,8,63,72.06
1,100,4,2,4,4,8,63,94.49 
0,100,8,1,4,4,8,55,70.5
1,100,8,1,4,4,8,55,96.07 
0,160,1,5,4,4,8,47,71.64
1,160,1,5,4,4,8,47,95.73 
0,160,5,1,4,4,8,55,71.82
1,160,5,1,4,4,8,55,95.92 
0,200,1,4,4,4,8,47,70.81
1,200,1,4,4,4,8,47,95.53 
0,200,2,2,4,4,8,63,73.31
1,200,2,2,4,4,8,63,95.59 
0,200,4,1,4,4,8,55,70.84
1,200,4,1,4,4,8,55,95.3 
0,400,1,2,4,4,8,47,71.78
1,400,1,2,4,4,8,47,95.34 
0,400,2,1,4,4,8,55,72.16
1,400,2,1,4,4,8,55,95.02 
0,800,1,1,4,4,8,39,71.37
1,800,1,1,4,4,8,39,94.14 
0,1,1,640,5,4,8,15,72.01
1,1,1,640,5,4,8,15,97.01 
0,1,2,320,5,4,8,31,68.0
1,1,2,320,5,4,8,31,97.14 
0,1,4,160,5,4,8,31,73.49
1,1,4,160,5,4,8,31,96.36 
0,1,5,128,5,4,8,31,72.88
1,1,5,128,5,4,8,31,97.02 
0,1,8,80,5,4,8,31,71.88
1,1,8,80,5,4,8,31,97.08 
0,1,10,64,5,4,8,31,73.76
1,1,10,64,5,4,8,31,97.43 
0,1,16,40,5,4,8,31,71.27
1,1,16,40,5,4,8,31,96.73 
0,1,20,32,5,4,8,31,73.74
1,1,20,32,5,4,8,31,98.04 
0,1,32,20,5,4,8,31,72.38
1,1,32,20,5,4,8,31,96.84 
0,1,40,16,5,4,8,31,72.81
1,1,40,16,5,4,8,31,96.14 
0,1,64,10,5,4,8,31,70.66
1,1,64,10,5,4,8,31,96.31 
0,1,80,8,5,4,8,31,72.9
1,1,80,8,5,4,8,31,97.69 
0,1,128,5,5,4,8,31,72.13
1,1,128,5,5,4,8,31,97.74 
0,1,160,4,5,4,8,31,73.18
1,1,160,4,5,4,8,31,97.02 
0,1,320,2,5,4,8,31,72.2
1,1,320,2,5,4,8,31,96.47 
0,1,640,1,5,4,8,23,72.57
1,1,640,1,5,4,8,23,97.17 
0,2,1,320,5,4,8,47,70.7
1,2,1,320,5,4,8,47,94.71 
0,2,2,160,5,4,8,63,71.5
1,2,2,160,5,4,8,63,96.19 
0,2,4,80,5,4,8,63,68.57
1,2,4,80,5,4,8,63,97.21 
0,2,5,64,5,4,8,63,71.54
1,2,5,64,5,4,8,63,97.48 
0,2,8,40,5,4,8,63,71.05
1,2,8,40,5,4,8,63,96.85 
0,2,10,32,5,4,8,63,72.61
1,2,10,32,5,4,8,63,97.01 
0,2,16,20,5,4,8,63,72.66
1,2,16,20,5,4,8,63,96.2 
0,2,20,16,5,4,8,63,72.36
1,2,20,16,5,4,8,63,95.72 
0,2,32,10,5,4,8,63,73.98
1,2,32,10,5,4,8,63,97.83 
0,2,40,8,5,4,8,63,72.55
1,2,40,8,5,4,8,63,96.27 
0,2,64,5,5,4,8,63,72.3
1,2,64,5,5,4,8,63,96.43 
0,2,80,4,5,4,8,63,72.66
1,2,80,4,5,4,8,63,96.28 
0,2,160,2,5,4,8,63,72.89
1,2,160,2,5,4,8,63,96.11 
0,2,320,1,5,4,8,55,70.71
1,2,320,1,5,4,8,55,97.4 
0,4,1,160,5,4,8,47,72.3
1,4,1,160,5,4,8,47,97.25 
0,4,2,80,5,4,8,63,72.72
1,4,2,80,5,4,8,63,96.68 
0,4,4,40,5,4,8,63,72.23
1,4,4,40,5,4,8,63,96.57 
0,4,5,32,5,4,8,63,72.09
1,4,5,32,5,4,8,63,96.36 
0,4,8,20,5,4,8,63,71.23
1,4,8,20,5,4,8,63,97.12 
0,4,10,16,5,4,8,63,68.35
1,4,10,16,5,4,8,63,97.74 
0,4,16,10,5,4,8,63,71.34
1,4,16,10,5,4,8,63,96.95 
0,4,20,8,5,4,8,63,71.71
1,4,20,8,5,4,8,63,96.62 
0,4,32,5,5,4,8,63,72.48
1,4,32,5,5,4,8,63,95.69 
0,4,40,4,5,4,8,63,72.32
1,4,40,4,5,4,8,63,97.04 
0,4,80,2,5,4,8,63,72.61
1,4,80,2,5,4,8,63,96.61 
0,4,160,1,5,4,8,55,70.99
1,4,160,1,5,4,8,55,96.77 
0,5,1,128,5,4,8,47,72.42
1,5,1,128,5,4,8,47,97.11 
0,5,2,64,5,4,8,63,69.91
1,5,2,64,5,4,8,63,96.78 
0,5,4,32,5,4,8,63,72.14
1,5,4,32,5,4,8,63,97.38 
0,5,8,16,5,4,8,63,72.95
1,5,8,16,5,4,8,63,96.57 
0,5,16,8,5,4,8,63,72.49
1,5,16,8,5,4,8,63,95.77 
0,5,32,4,5,4,8,63,72.46
1,5,32,4,5,4,8,63,96.0 
0,5,64,2,5,4,8,63,71.71
1,5,64,2,5,4,8,63,96.63 
0,5,128,1,5,4,8,55,71.81
1,5,128,1,5,4,8,55,96.63 
0,8,1,80,5,4,8,47,71.18
1,8,1,80,5,4,8,47,96.44 
0,8,2,40,5,4,8,63,72.26
1,8,2,40,5,4,8,63,97.65 
0,8,4,20,5,4,8,63,67.89
1,8,4,20,5,4,8,63,96.45 
0,8,5,16,5,4,8,63,72.67
1,8,5,16,5,4,8,63,95.53 
0,8,8,10,5,4,8,63,72.39
1,8,8,10,5,4,8,63,96.84 
0,8,10,8,5,4,8,63,71.58
1,8,10,8,5,4,8,63,97.06 
0,8,16,5,5,4,8,63,70.27
1,8,16,5,5,4,8,63,96.37 
0,8,20,4,5,4,8,63,73.1
1,8,20,4,5,4,8,63,95.79 
0,8,40,2,5,4,8,63,71.37
1,8,40,2,5,4,8,63,95.92 
0,8,80,1,5,4,8,55,71.16
1,8,80,1,5,4,8,55,96.83 
0,10,1,64,5,4,8,47,70.38
1,10,1,64,5,4,8,47,95.63 
0,10,2,32,5,4,8,63,72.39
1,10,2,32,5,4,8,63,95.05 
0,10,4,16,5,4,8,63,70.75
1,10,4,16,5,4,8,63,97.61 
0,10,8,8,5,4,8,63,72.96
1,10,8,8,5,4,8,63,97.2 
0,10,16,4,5,4,8,63,72.52
1,10,16,4,5,4,8,63,97.43 
0,10,32,2,5,4,8,63,71.97
1,10,32,2,5,4,8,63,96.01 
0,10,64,1,5,4,8,55,72.11
1,10,64,1,5,4,8,55,96.16 
0,16,1,40,5,4,8,47,72.04
1,16,1,40,5,4,8,47,96.46 
0,16,2,20,5,4,8,63,73.41
1,16,2,20,5,4,8,63,96.04 
0,16,4,10,5,4,8,63,67.1
1,16,4,10,5,4,8,63,97.59 
0,16,5,8,5,4,8,63,71.25
1,16,5,8,5,4,8,63,95.81 
0,16,8,5,5,4,8,63,72.57
1,16,8,5,5,4,8,63,97.01 
0,16,10,4,5,4,8,63,71.28
1,16,10,4,5,4,8,63,97.84 
0,16,20,2,5,4,8,63,71.63
1,16,20,2,5,4,8,63,96.65 
0,16,40,1,5,4,8,55,71.88
1,16,40,1,5,4,8,55,96.16 
0,20,1,32,5,4,8,47,70.57
1,20,1,32,5,4,8,47,96.6 
0,20,2,16,5,4,8,63,72.19
1,20,2,16,5,4,8,63,96.42 
0,20,4,8,5,4,8,63,71.72
1,20,4,8,5,4,8,63,97.51 
0,20,8,4,5,4,8,63,73.32
1,20,8,4,5,4,8,63,96.47 
0,20,16,2,5,4,8,63,71.35
1,20,16,2,5,4,8,63,95.45 
0,20,32,1,5,4,8,55,69.85
1,20,32,1,5,4,8,55,96.21 
0,32,1,20,5,4,8,47,71.6
1,32,1,20,5,4,8,47,96.93 
0,32,2,10,5,4,8,63,72.0
1,32,2,10,5,4,8,63,96.91 
0,32,4,5,5,4,8,63,70.72
1,32,4,5,5,4,8,63,97.13 
0,32,5,4,5,4,8,63,71.69
1,32,5,4,5,4,8,63,96.42 
0,32,10,2,5,4,8,63,71.94
1,32,10,2,5,4,8,63,97.05 
0,32,20,1,5,4,8,55,65.82
1,32,20,1,5,4,8,55,96.56 
0,40,1,16,5,4,8,47,72.23
1,40,1,16,5,4,8,47,96.89 
0,40,2,8,5,4,8,63,71.34
1,40,2,8,5,4,8,63,96.55 
0,40,4,4,5,4,8,63,71.42
1,40,4,4,5,4,8,63,94.65 
0,40,8,2,5,4,8,63,71.62
1,40,8,2,5,4,8,63,96.59 
0,40,16,1,5,4,8,55,70.78
1,40,16,1,5,4,8,55,97.16 
0,64,1,10,5,4,8,47,71.28
1,64,1,10,5,4,8,47,97.09 
0,64,2,5,5,4,8,63,72.1
1,64,2,5,5,4,8,63,96.45 
0,64,5,2,5,4,8,63,71.34
1,64,5,2,5,4,8,63,97.11 
0,64,10,1,5,4,8,55,71.81
1,64,10,1,5,4,8,55,96.26 
0,80,1,8,5,4,8,47,72.02
1,80,1,8,5,4,8,47,96.74 
0,80,2,4,5,4,8,63,70.97
1,80,2,4,5,4,8,63,96.1 
0,80,4,2,5,4,8,63,71.79
1,80,4,2,5,4,8,63,96.82 
0,80,8,1,5,4,8,55,70.49
1,80,8,1,5,4,8,55,96.31 
0,128,1,5,5,4,8,47,71.33
1,128,1,5,5,4,8,47,96.07 
0,128,5,1,5,4,8,55,70.69
1,128,5,1,5,4,8,55,96.69 
0,160,1,4,5,4,8,47,71.03
1,160,1,4,5,4,8,47,96.54 
0,160,2,2,5,4,8,63,66.21
1,160,2,2,5,4,8,63,97.65 
0,160,4,1,5,4,8,55,71.77
1,160,4,1,5,4,8,55,96.56 
0,320,1,2,5,4,8,47,72.38
1,320,1,2,5,4,8,47,97.55 
0,320,2,1,5,4,8,55,71.55
1,320,2,1,5,4,8,55,96.98 
0,640,1,1,5,4,8,39,71.36
1,640,1,1,5,4,8,39,95.59 
0,1,1,400,8,4,8,15,71.37
1,1,1,400,8,4,8,15,95.96 
0,1,2,200,8,4,8,31,71.96
1,1,2,200,8,4,8,31,94.98 
0,1,4,100,8,4,8,31,71.25
1,1,4,100,8,4,8,31,93.11 
0,1,5,80,8,4,8,31,72.17
1,1,5,80,8,4,8,31,94.91 
0,1,8,50,8,4,8,31,70.88
1,1,8,50,8,4,8,31,94.41 
0,1,10,40,8,4,8,31,70.19
1,1,10,40,8,4,8,31,93.98 
0,1,16,25,8,4,8,31,70.82
1,1,16,25,8,4,8,31,94.66 
0,1,20,20,8,4,8,31,71.35
1,1,20,20,8,4,8,31,94.92 
0,1,25,16,8,4,8,31,71.43
1,1,25,16,8,4,8,31,94.89 
0,1,40,10,8,4,8,31,70.47
1,1,40,10,8,4,8,31,95.61 
0,1,50,8,8,4,8,31,70.39
1,1,50,8,8,4,8,31,93.91 
0,1,80,5,8,4,8,31,72.39
1,1,80,5,8,4,8,31,94.05 
0,1,100,4,8,4,8,31,66.95
1,1,100,4,8,4,8,31,94.64 
0,1,200,2,8,4,8,31,71.48
1,1,200,2,8,4,8,31,94.73 
0,1,400,1,8,4,8,23,72.33
1,1,400,1,8,4,8,23,95.39 
0,2,1,200,8,4,8,47,72.26
1,2,1,200,8,4,8,47,92.49 
0,2,2,100,8,4,8,63,70.48
1,2,2,100,8,4,8,63,94.88 
0,2,4,50,8,4,8,63,70.0
1,2,4,50,8,4,8,63,91.62 
0,2,5,40,8,4,8,63,71.21
1,2,5,40,8,4,8,63,92.42 
0,2,8,25,8,4,8,63,71.05
1,2,8,25,8,4,8,63,91.96 
0,2,10,20,8,4,8,63,71.22
1,2,10,20,8,4,8,63,91.62 
0,2,20,10,8,4,8,63,71.67
1,2,20,10,8,4,8,63,90.48 
0,2,25,8,8,4,8,63,70.98
1,2,25,8,8,4,8,63,95.34 
0,2,40,5,8,4,8,63,71.61
1,2,40,5,8,4,8,63,96.52 
0,2,50,4,8,4,8,63,70.93
1,2,50,4,8,4,8,63,93.65 
0,2,100,2,8,4,8,63,71.5
1,2,100,2,8,4,8,63,95.19 
0,2,200,1,8,4,8,55,71.56
1,2,200,1,8,4,8,55,93.4 
0,4,1,100,8,4,8,47,69.77
1,4,1,100,8,4,8,47,96.12 
0,4,2,50,8,4,8,63,70.43
1,4,2,50,8,4,8,63,93.47 
0,4,4,25,8,4,8,63,66.63
1,4,4,25,8,4,8,63,93.83 
0,4,5,20,8,4,8,63,71.52
1,4,5,20,8,4,8,63,94.64 
0,4,10,10,8,4,8,63,72.53
1,4,10,10,8,4,8,63,93.83 
0,4,20,5,8,4,8,63,71.0
1,4,20,5,8,4,8,63,91.88 
0,4,25,4,8,4,8,63,71.93
1,4,25,4,8,4,8,63,95.67 
0,4,50,2,8,4,8,63,72.52
1,4,50,2,8,4,8,63,96.09 
0,4,100,1,8,4,8,55,71.54
1,4,100,1,8,4,8,55,93.37 
0,5,1,80,8,4,8,47,70.89
1,5,1,80,8,4,8,47,96.06 
0,5,2,40,8,4,8,63,72.11
1,5,2,40,8,4,8,63,96.62 
0,5,4,20,8,4,8,63,73.43
1,5,4,20,8,4,8,63,94.81 
0,5,5,16,8,4,8,63,72.67
1,5,5,16,8,4,8,63,94.2 
0,5,8,10,8,4,8,63,72.05
1,5,8,10,8,4,8,63,94.57 
0,5,10,8,8,4,8,63,70.86
1,5,10,8,8,4,8,63,93.4 
0,5,16,5,8,4,8,63,72.35
1,5,16,5,8,4,8,63,95.63 
0,5,20,4,8,4,8,63,70.9
1,5,20,4,8,4,8,63,94.6 
0,5,40,2,8,4,8,63,72.37
1,5,40,2,8,4,8,63,95.88 
0,5,80,1,8,4,8,55,70.52
1,5,80,1,8,4,8,55,94.4 
0,8,1,50,8,4,8,47,67.9
1,8,1,50,8,4,8,47,95.08 
0,8,2,25,8,4,8,63,71.64
1,8,2,25,8,4,8,63,95.11 
0,8,5,10,8,4,8,63,71.38
1,8,5,10,8,4,8,63,95.68 
0,8,10,5,8,4,8,63,70.68
1,8,10,5,8,4,8,63,95.4 
0,8,25,2,8,4,8,63,71.39
1,8,25,2,8,4,8,63,91.97 
0,8,50,1,8,4,8,55,71.09
1,8,50,1,8,4,8,55,94.45 
0,10,1,40,8,4,8,47,72.37
1,10,1,40,8,4,8,47,94.77 
0,10,2,20,8,4,8,63,71.09
1,10,2,20,8,4,8,63,95.08 
0,10,4,10,8,4,8,63,70.88
1,10,4,10,8,4,8,63,94.86 
0,10,5,8,8,4,8,63,69.16
1,10,5,8,8,4,8,63,91.67 
0,10,8,5,8,4,8,63,70.88
1,10,8,5,8,4,8,63,95.81 
0,10,10,4,8,4,8,63,70.45
1,10,10,4,8,4,8,63,95.35 
0,10,20,2,8,4,8,63,72.52
1,10,20,2,8,4,8,63,93.57 
0,10,40,1,8,4,8,55,70.58
1,10,40,1,8,4,8,55,93.93 
0,16,1,25,8,4,8,47,70.81
1,16,1,25,8,4,8,47,93.48 
0,16,5,5,8,4,8,63,70.18
1,16,5,5,8,4,8,63,93.49 
0,16,25,1,8,4,8,55,70.0
1,16,25,1,8,4,8,55,93.44 
0,20,1,20,8,4,8,47,67.62
1,20,1,20,8,4,8,47,94.28 
0,20,2,10,8,4,8,63,70.81
1,20,2,10,8,4,8,63,92.84 
0,20,4,5,8,4,8,63,71.66
1,20,4,5,8,4,8,63,93.74 
0,20,5,4,8,4,8,63,72.17
1,20,5,4,8,4,8,63,96.39 
0,20,10,2,8,4,8,63,71.54
1,20,10,2,8,4,8,63,94.58 
0,20,20,1,8,4,8,55,70.85
1,20,20,1,8,4,8,55,94.0 
0,25,1,16,8,4,8,47,70.66
1,25,1,16,8,4,8,47,92.89 
0,25,2,8,8,4,8,63,70.86
1,25,2,8,8,4,8,63,93.46 
0,25,4,4,8,4,8,63,71.38
1,25,4,4,8,4,8,63,93.33 
0,25,8,2,8,4,8,63,69.71
1,25,8,2,8,4,8,63,93.9 
0,25,16,1,8,4,8,55,70.81
1,25,16,1,8,4,8,55,94.46 
0,40,1,10,8,4,8,47,69.57
1,40,1,10,8,4,8,47,93.99 
0,40,2,5,8,4,8,63,70.78
1,40,2,5,8,4,8,63,94.47 
0,40,5,2,8,4,8,63,71.49
1,40,5,2,8,4,8,63,95.43 
0,40,10,1,8,4,8,55,71.45
1,40,10,1,8,4,8,55,94.47 
0,50,1,8,8,4,8,47,71.49
1,50,1,8,8,4,8,47,94.99 
0,50,2,4,8,4,8,63,71.31
1,50,2,4,8,4,8,63,96.61 
0,50,4,2,8,4,8,63,66.64
1,50,4,2,8,4,8,63,95.33 
0,50,8,1,8,4,8,55,71.0
1,50,8,1,8,4,8,55,92.0 
0,80,1,5,8,4,8,47,71.11
1,80,1,5,8,4,8,47,94.03 
0,80,5,1,8,4,8,55,71.68
1,80,5,1,8,4,8,55,95.21 
0,100,1,4,8,4,8,47,72.45
1,100,1,4,8,4,8,47,95.05 
0,100,2,2,8,4,8,63,71.69
1,100,2,2,8,4,8,63,95.2 
0,100,4,1,8,4,8,55,71.14
1,100,4,1,8,4,8,55,93.89 
0,200,1,2,8,4,8,47,71.16
1,200,1,2,8,4,8,47,94.43 
0,200,2,1,8,4,8,55,70.65
1,200,2,1,8,4,8,55,92.47 
0,400,1,1,8,4,8,39,72.15
1,400,1,1,8,4,8,39,95.4 
0,1,1,320,10,4,8,15,71.41
1,1,1,320,10,4,8,15,97.78 
0,1,2,160,10,4,8,31,72.57
1,1,2,160,10,4,8,31,97.33 
0,1,4,80,10,4,8,31,72.63
1,1,4,80,10,4,8,31,96.38 
0,1,5,64,10,4,8,31,71.13
1,1,5,64,10,4,8,31,95.44 
0,1,8,40,10,4,8,31,70.3
1,1,8,40,10,4,8,31,96.69 
0,1,10,32,10,4,8,31,71.58
1,1,10,32,10,4,8,31,94.98 
0,1,16,20,10,4,8,31,72.36
1,1,16,20,10,4,8,31,94.08 
0,1,20,16,10,4,8,31,67.89
1,1,20,16,10,4,8,31,95.51 
0,1,32,10,10,4,8,31,71.31
1,1,32,10,10,4,8,31,96.0 
0,1,40,8,10,4,8,31,71.63
1,1,40,8,10,4,8,31,95.29 
0,1,64,5,10,4,8,31,71.83
1,1,64,5,10,4,8,31,94.81 
0,1,80,4,10,4,8,31,71.28
1,1,80,4,10,4,8,31,96.31 
0,1,160,2,10,4,8,31,72.91
1,1,160,2,10,4,8,31,96.64 
0,1,320,1,10,4,8,23,70.6
1,1,320,1,10,4,8,23,96.9 
0,2,1,160,10,4,8,47,72.76
1,2,1,160,10,4,8,47,96.73 
0,2,2,80,10,4,8,63,72.77
1,2,2,80,10,4,8,63,95.65 
0,2,4,40,10,4,8,63,72.6
1,2,4,40,10,4,8,63,97.02 
0,2,5,32,10,4,8,63,73.61
1,2,5,32,10,4,8,63,95.24 
0,2,8,20,10,4,8,63,72.85
1,2,8,20,10,4,8,63,95.37 
0,2,10,16,10,4,8,63,72.35
1,2,10,16,10,4,8,63,93.2 
0,2,16,10,10,4,8,63,70.97
1,2,16,10,10,4,8,63,95.37 
0,2,20,8,10,4,8,63,71.86
1,2,20,8,10,4,8,63,97.64 
0,2,32,5,10,4,8,63,72.53
1,2,32,5,10,4,8,63,96.23 
0,2,40,4,10,4,8,63,73.1
1,2,40,4,10,4,8,63,95.39 
0,2,80,2,10,4,8,63,67.71
1,2,80,2,10,4,8,63,96.42 
0,2,160,1,10,4,8,55,71.39
1,2,160,1,10,4,8,55,95.33 
0,4,1,80,10,4,8,47,72.58
1,4,1,80,10,4,8,47,95.78 
