gx,gy,gz,bx,by,bz,funcId,smefficiency 
128,2,2,8,4,16,63,5.8 
128,4,1,8,4,16,55,5.78 
256,1,2,8,4,16,47,5.79 
256,2,1,8,4,16,55,5.79 
512,1,1,8,4,16,39,5.81 
1,1,256,16,4,16,15,5.78 
1,2,128,16,4,16,31,5.77 
1,4,64,16,4,16,31,5.77 
1,8,32,16,4,16,31,5.78 
1,16,16,16,4,16,31,5.79 
1,32,8,16,4,16,31,5.78 
1,64,4,16,4,16,31,5.78 
1,128,2,16,4,16,31,5.79 
1,256,1,16,4,16,23,5.79 
2,1,128,16,4,16,47,5.77 
2,2,64,16,4,16,63,5.78 
2,4,32,16,4,16,63,5.77 
2,8,16,16,4,16,63,5.78 
2,16,8,16,4,16,63,5.77 
2,32,4,16,4,16,63,5.77 
2,64,2,16,4,16,63,5.77 
2,128,1,16,4,16,55,5.77 
4,1,64,16,4,16,47,5.77 
4,2,32,16,4,16,63,5.78 
4,4,16,16,4,16,63,5.78 
4,8,8,16,4,16,63,5.79 
4,16,4,16,4,16,63,5.78 
4,32,2,16,4,16,63,5.77 
4,64,1,16,4,16,55,5.78 
8,1,32,16,4,16,47,5.78 
8,2,16,16,4,16,63,5.78 
8,4,8,16,4,16,63,5.77 
8,8,4,16,4,16,63,5.8 
8,16,2,16,4,16,63,5.78 
8,32,1,16,4,16,55,5.77 
16,1,16,16,4,16,47,5.77 
16,2,8,16,4,16,63,5.78 
16,4,4,16,4,16,63,5.78 
16,8,2,16,4,16,63,5.78 
16,16,1,16,4,16,55,5.78 
32,1,8,16,4,16,47,5.77 
32,2,4,16,4,16,63,5.8 
32,4,2,16,4,16,63,5.78 
32,8,1,16,4,16,55,5.76 
64,1,4,16,4,16,47,5.77 
64,2,2,16,4,16,63,5.8 
64,4,1,16,4,16,55,5.77 
128,1,2,16,4,16,47,5.79 
128,2,1,16,4,16,55,5.77 
256,1,1,16,4,16,39,5.77 
1,1,2048,1,8,16,11,19.4 
1,2,1024,1,8,16,27,19.29 
1,4,512,1,8,16,27,19.25 
1,8,256,1,8,16,27,19.41 
1,16,128,1,8,16,27,19.5 
1,32,64,1,8,16,27,19.25 
1,64,32,1,8,16,27,19.3 
1,128,16,1,8,16,27,19.37 
1,256,8,1,8,16,27,19.34 
1,512,4,1,8,16,27,19.17 
1,1024,2,1,8,16,27,19.37 
1,2048,1,1,8,16,19,19.15 
2,1,1024,1,8,16,43,19.09 
2,2,512,1,8,16,59,19.4 
2,4,256,1,8,16,59,19.42 
2,8,128,1,8,16,59,19.35 
2,16,64,1,8,16,59,19.23 
2,32,32,1,8,16,59,19.26 
2,64,16,1,8,16,59,19.39 
2,128,8,1,8,16,59,19.21 
2,256,4,1,8,16,59,19.3 
2,512,2,1,8,16,59,19.19 
2,1024,1,1,8,16,51,20.17 
4,1,512,1,8,16,43,19.34 
4,2,256,1,8,16,59,19.24 
4,4,128,1,8,16,59,19.29 
4,8,64,1,8,16,59,19.34 
4,16,32,1,8,16,59,19.37 
4,32,16,1,8,16,59,19.33 
4,64,8,1,8,16,59,19.24 
4,128,4,1,8,16,59,19.34 
4,256,2,1,8,16,59,19.29 
4,512,1,1,8,16,51,20.07 
8,1,256,1,8,16,43,19.25 
8,2,128,1,8,16,59,19.26 
8,4,64,1,8,16,59,19.3 
8,8,32,1,8,16,59,19.36 
8,16,16,1,8,16,59,19.31 
8,32,8,1,8,16,59,19.42 
8,64,4,1,8,16,59,19.4 
8,128,2,1,8,16,59,19.03 
8,256,1,1,8,16,51,19.8 
16,1,128,1,8,16,43,19.32 
16,2,64,1,8,16,59,19.35 
16,4,32,1,8,16,59,19.34 
16,8,16,1,8,16,59,19.37 
16,16,8,1,8,16,59,19.36 
16,32,4,1,8,16,59,19.34 
16,64,2,1,8,16,59,19.4 
16,128,1,1,8,16,51,19.51 
32,1,64,1,8,16,43,19.3 
32,2,32,1,8,16,59,19.39 
32,4,16,1,8,16,59,19.16 
32,8,8,1,8,16,59,19.2 
32,16,4,1,8,16,59,19.1 
32,32,2,1,8,16,59,19.29 
32,64,1,1,8,16,51,20.05 
64,1,32,1,8,16,43,19.26 
64,2,16,1,8,16,59,19.4 
64,4,8,1,8,16,59,19.33 
64,8,4,1,8,16,59,19.37 
64,16,2,1,8,16,59,19.2 
64,32,1,1,8,16,51,20.48 
128,1,16,1,8,16,43,19.22 
128,2,8,1,8,16,59,19.37 
128,4,4,1,8,16,59,19.13 
128,8,2,1,8,16,59,19.3 
128,16,1,1,8,16,51,19.78 
256,1,8,1,8,16,43,18.94 
256,2,4,1,8,16,59,19.27 
256,4,2,1,8,16,59,19.18 
256,8,1,1,8,16,51,19.22 
512,1,4,1,8,16,43,19.24 
512,2,2,1,8,16,59,19.21 
512,4,1,1,8,16,51,19.44 
1024,1,2,1,8,16,43,19.25 
1024,2,1,1,8,16,51,19.53 
2048,1,1,1,8,16,35,19.36 
1,1,1024,2,8,16,15,11.17 
1,2,512,2,8,16,31,11.17 
1,4,256,2,8,16,31,11.2 
1,8,128,2,8,16,31,11.15 
1,16,64,2,8,16,31,11.2 
1,32,32,2,8,16,31,11.16 
1,64,16,2,8,16,31,11.15 
1,128,8,2,8,16,31,11.19 
1,256,4,2,8,16,31,11.18 
1,512,2,2,8,16,31,11.17 
1,1024,1,2,8,16,23,11.18 
2,1,512,2,8,16,47,11.2 
2,2,256,2,8,16,63,11.21 
2,4,128,2,8,16,63,11.18 
2,8,64,2,8,16,63,11.21 
2,16,32,2,8,16,63,11.21 
2,32,16,2,8,16,63,11.18 
2,64,8,2,8,16,63,11.25 
2,128,4,2,8,16,63,11.2 
2,256,2,2,8,16,63,11.22 
2,512,1,2,8,16,55,11.22 
4,1,256,2,8,16,47,11.17 
4,2,128,2,8,16,63,11.19 
4,4,64,2,8,16,63,11.19 
4,8,32,2,8,16,63,11.17 
4,16,16,2,8,16,63,11.16 
4,32,8,2,8,16,63,11.19 
4,64,4,2,8,16,63,11.2 
4,128,2,2,8,16,63,11.2 
4,256,1,2,8,16,55,11.19 
8,1,128,2,8,16,47,11.16 
8,2,64,2,8,16,63,11.19 
8,4,32,2,8,16,63,11.2 
8,8,16,2,8,16,63,11.21 
8,16,8,2,8,16,63,11.2 
8,32,4,2,8,16,63,11.19 
8,64,2,2,8,16,63,11.18 
8,128,1,2,8,16,55,11.17 
16,1,64,2,8,16,47,11.18 
16,2,32,2,8,16,63,11.23 
16,4,16,2,8,16,63,11.21 
16,8,8,2,8,16,63,11.19 
16,16,4,2,8,16,63,11.2 
16,32,2,2,8,16,63,11.21 
16,64,1,2,8,16,55,11.18 
32,1,32,2,8,16,47,11.2 
32,2,16,2,8,16,63,11.22 
32,4,8,2,8,16,63,11.2 
32,8,4,2,8,16,63,11.21 
32,16,2,2,8,16,63,11.19 
32,32,1,2,8,16,55,11.18 
64,1,16,2,8,16,47,11.16 
64,2,8,2,8,16,63,11.18 
64,4,4,2,8,16,63,11.22 
64,8,2,2,8,16,63,11.18 
64,16,1,2,8,16,55,11.17 
128,1,8,2,8,16,47,11.19 
128,2,4,2,8,16,63,11.2 
128,4,2,2,8,16,63,11.2 
128,8,1,2,8,16,55,11.21 
256,1,4,2,8,16,47,11.18 
256,2,2,2,8,16,63,11.21 
256,4,1,2,8,16,55,11.19 
512,1,2,2,8,16,47,11.16 
512,2,1,2,8,16,55,11.21 
1024,1,1,2,8,16,39,11.2 
1,1,512,4,8,16,15,5.79 
1,2,256,4,8,16,31,5.78 
1,4,128,4,8,16,31,5.79 
1,8,64,4,8,16,31,5.79 
1,16,32,4,8,16,31,5.79 
1,32,16,4,8,16,31,5.79 
1,64,8,4,8,16,31,5.8 
1,128,4,4,8,16,31,5.81 
1,256,2,4,8,16,31,5.79 
1,512,1,4,8,16,23,5.81 
2,1,256,4,8,16,47,5.79 
2,2,128,4,8,16,63,5.8 
2,4,64,4,8,16,63,5.8 
2,8,32,4,8,16,63,5.8 
2,16,16,4,8,16,63,5.79 
2,32,8,4,8,16,63,5.79 
2,64,4,4,8,16,63,5.79 
2,128,2,4,8,16,63,5.79 
2,256,1,4,8,16,55,5.79 
4,1,128,4,8,16,47,5.79 
4,2,64,4,8,16,63,5.79 
4,4,32,4,8,16,63,5.79 
4,8,16,4,8,16,63,5.79 
4,16,8,4,8,16,63,5.81 
4,32,4,4,8,16,63,5.8 
4,64,2,4,8,16,63,5.79 
4,128,1,4,8,16,55,5.78 
8,1,64,4,8,16,47,5.81 
8,2,32,4,8,16,63,5.8 
8,4,16,4,8,16,63,5.81 
8,8,8,4,8,16,63,5.79 
8,16,4,4,8,16,63,5.79 
8,32,2,4,8,16,63,5.79 
8,64,1,4,8,16,55,5.79 
16,1,32,4,8,16,47,5.79 
16,2,16,4,8,16,63,5.8 
16,4,8,4,8,16,63,5.8 
16,8,4,4,8,16,63,5.8 
16,16,2,4,8,16,63,5.8 
16,32,1,4,8,16,55,5.79 
32,1,16,4,8,16,47,5.79 
32,2,8,4,8,16,63,5.79 
32,4,4,4,8,16,63,5.82 
32,8,2,4,8,16,63,5.79 
32,16,1,4,8,16,55,5.79 
64,1,8,4,8,16,47,5.79 
64,2,4,4,8,16,63,5.8 
64,4,2,4,8,16,63,5.79 
64,8,1,4,8,16,55,5.79 
128,1,4,4,8,16,47,5.8 
128,2,2,4,8,16,63,5.8 
128,4,1,4,8,16,55,5.8 
256,1,2,4,8,16,47,5.78 
256,2,1,4,8,16,55,5.79 
512,1,1,4,8,16,39,5.81 
1,1,256,8,8,16,15,5.77 
1,2,128,8,8,16,31,5.74 
1,4,64,8,8,16,31,5.77 
1,8,32,8,8,16,31,5.79 
1,16,16,8,8,16,31,5.77 
1,32,8,8,8,16,31,5.77 
1,64,4,8,8,16,31,5.8 
1,128,2,8,8,16,31,5.78 
1,256,1,8,8,16,23,5.78 
2,1,128,8,8,16,47,5.77 
2,2,64,8,8,16,63,5.78 
2,4,32,8,8,16,63,5.81 
2,8,16,8,8,16,63,5.78 
2,16,8,8,8,16,63,5.79 
2,32,4,8,8,16,63,5.79 
2,64,2,8,8,16,63,5.72 
2,128,1,8,8,16,55,5.76 
4,1,64,8,8,16,47,5.79 
4,2,32,8,8,16,63,5.78 
4,4,16,8,8,16,63,5.78 
4,8,8,8,8,16,63,5.77 
4,16,4,8,8,16,63,5.78 
4,32,2,8,8,16,63,5.78 
4,64,1,8,8,16,55,5.76 
8,1,32,8,8,16,47,5.77 
8,2,16,8,8,16,63,5.79 
8,4,8,8,8,16,63,5.79 
8,8,4,8,8,16,63,5.78 
8,16,2,8,8,16,63,5.78 
8,32,1,8,8,16,55,5.76 
16,1,16,8,8,16,47,5.77 
16,2,8,8,8,16,63,5.78 
16,4,4,8,8,16,63,5.78 
16,8,2,8,8,16,63,5.78 
16,16,1,8,8,16,55,5.77 
32,1,8,8,8,16,47,5.78 
32,2,4,8,8,16,63,5.78 
32,4,2,8,8,16,63,5.78 
32,8,1,8,8,16,55,5.77 
64,1,4,8,8,16,47,5.77 
64,2,2,8,8,16,63,5.79 
64,4,1,8,8,16,55,5.77 
128,1,2,8,8,16,47,5.77 
128,2,1,8,8,16,55,5.78 
256,1,1,8,8,16,39,5.78 
1,1,1024,1,16,16,11,11.17 
1,2,512,1,16,16,27,11.17 
1,4,256,1,16,16,27,11.2 
1,8,128,1,16,16,27,11.19 
1,16,64,1,16,16,27,11.16 
1,32,32,1,16,16,27,11.18 
1,64,16,1,16,16,27,11.16 
1,128,8,1,16,16,27,11.21 
1,256,4,1,16,16,27,11.18 
1,512,2,1,16,16,27,11.19 
1,1024,1,1,16,16,19,11.16 
2,1,512,1,16,16,43,11.16 
2,2,256,1,16,16,59,11.18 
2,4,128,1,16,16,59,11.2 
2,8,64,1,16,16,59,11.2 
2,16,32,1,16,16,59,11.19 
2,32,16,1,16,16,59,11.2 
2,64,8,1,16,16,59,11.18 
2,128,4,1,16,16,59,11.18 
2,256,2,1,16,16,59,11.2 
2,512,1,1,16,16,51,11.95 
4,1,256,1,16,16,43,11.19 
4,2,128,1,16,16,59,11.22 
4,4,64,1,16,16,59,11.21 
4,8,32,1,16,16,59,11.2 
4,16,16,1,16,16,59,11.18 
4,32,8,1,16,16,59,11.17 
4,64,4,1,16,16,59,11.18 
4,128,2,1,16,16,59,11.18 
4,256,1,1,16,16,51,11.96 
8,1,128,1,16,16,43,11.17 
8,2,64,1,16,16,59,11.19 
8,4,32,1,16,16,59,11.15 
8,8,16,1,16,16,59,11.18 
8,16,8,1,16,16,59,11.22 
8,32,4,1,16,16,59,11.21 
8,64,2,1,16,16,59,11.17 
8,128,1,1,16,16,51,12.01 
16,1,64,1,16,16,43,11.23 
16,2,32,1,16,16,59,11.2 
16,4,16,1,16,16,59,11.22 
16,8,8,1,16,16,59,11.18 
16,16,4,1,16,16,59,11.2 
16,32,2,1,16,16,59,11.16 
16,64,1,1,16,16,51,11.9 
32,1,32,1,16,16,43,11.22 
32,2,16,1,16,16,59,11.18 
32,4,8,1,16,16,59,11.15 
32,8,4,1,16,16,59,11.22 
32,16,2,1,16,16,59,11.23 
32,32,1,1,16,16,51,11.93 
64,1,16,1,16,16,43,11.18 
64,2,8,1,16,16,59,11.19 
64,4,4,1,16,16,59,11.21 
64,8,2,1,16,16,59,11.17 
64,16,1,1,16,16,51,11.94 
128,1,8,1,16,16,43,11.17 
128,2,4,1,16,16,59,11.19 
128,4,2,1,16,16,59,11.18 
128,8,1,1,16,16,51,11.96 
256,1,4,1,16,16,43,11.15 
256,2,2,1,16,16,59,11.18 
256,4,1,1,16,16,51,11.98 
512,1,2,1,16,16,43,11.11 
512,2,1,1,16,16,51,11.92 
1024,1,1,1,16,16,35,11.16 
1,1,512,2,16,16,15,5.81 
1,2,256,2,16,16,31,5.8 
1,4,128,2,16,16,31,5.81 
1,8,64,2,16,16,31,5.8 
1,16,32,2,16,16,31,5.79 
1,32,16,2,16,16,31,5.8 
1,64,8,2,16,16,31,5.8 
1,128,4,2,16,16,31,5.79 
1,256,2,2,16,16,31,5.79 
1,512,1,2,16,16,23,5.82 
2,1,256,2,16,16,47,5.8 
2,2,128,2,16,16,63,5.79 
2,4,64,2,16,16,63,5.79 
2,8,32,2,16,16,63,5.79 
2,16,16,2,16,16,63,5.79 
2,32,8,2,16,16,63,5.79 
2,64,4,2,16,16,63,5.8 
2,128,2,2,16,16,63,5.8 
2,256,1,2,16,16,55,5.79 
4,1,128,2,16,16,47,5.79 
4,2,64,2,16,16,63,5.79 
4,4,32,2,16,16,63,5.79 
4,8,16,2,16,16,63,5.8 
4,16,8,2,16,16,63,5.79 
4,32,4,2,16,16,63,5.8 
4,64,2,2,16,16,63,5.8 
4,128,1,2,16,16,55,5.78 
8,1,64,2,16,16,47,5.79 
8,2,32,2,16,16,63,5.8 
8,4,16,2,16,16,63,5.79 
8,8,8,2,16,16,63,5.8 
8,16,4,2,16,16,63,5.8 
8,32,2,2,16,16,63,5.82 
8,64,1,2,16,16,55,5.79 
16,1,32,2,16,16,47,5.79 
16,2,16,2,16,16,63,5.79 
16,4,8,2,16,16,63,5.8 
16,8,4,2,16,16,63,5.79 
16,16,2,2,16,16,63,5.81 
16,32,1,2,16,16,55,5.8 
32,1,16,2,16,16,47,5.79 
32,2,8,2,16,16,63,5.8 
32,4,4,2,16,16,63,5.79 
32,8,2,2,16,16,63,5.8 
32,16,1,2,16,16,55,5.79 
64,1,8,2,16,16,47,5.78 
64,2,4,2,16,16,63,5.8 
64,4,2,2,16,16,63,5.8 
64,8,1,2,16,16,55,5.82 
128,1,4,2,16,16,47,5.79 
128,2,2,2,16,16,63,5.79 
128,4,1,2,16,16,55,5.8 
256,1,2,2,16,16,47,5.79 
256,2,1,2,16,16,55,5.79 
512,1,1,2,16,16,39,5.8 
1,1,256,4,16,16,15,5.76 
1,2,128,4,16,16,31,5.77 
1,4,64,4,16,16,31,5.77 
1,8,32,4,16,16,31,5.77 
1,16,16,4,16,16,31,5.78 
1,32,8,4,16,16,31,5.77 
1,64,4,4,16,16,31,5.78 
1,128,2,4,16,16,31,5.77 
1,256,1,4,16,16,23,5.77 
2,1,128,4,16,16,47,5.76 
2,2,64,4,16,16,63,5.8 
2,4,32,4,16,16,63,5.78 
2,8,16,4,16,16,63,5.78 
2,16,8,4,16,16,63,5.78 
2,32,4,4,16,16,63,5.78 
2,64,2,4,16,16,63,5.77 
2,128,1,4,16,16,55,5.78 
4,1,64,4,16,16,47,5.79 
4,2,32,4,16,16,63,5.8 
4,4,16,4,16,16,63,5.82 
4,8,8,4,16,16,63,5.78 
4,16,4,4,16,16,63,5.77 
4,32,2,4,16,16,63,5.78 
4,64,1,4,16,16,55,5.78 
8,1,32,4,16,16,47,5.74 
8,2,16,4,16,16,63,5.78 
8,4,8,4,16,16,63,5.79 
8,8,4,4,16,16,63,5.8 
8,16,2,4,16,16,63,5.78 
8,32,1,4,16,16,55,5.77 
16,1,16,4,16,16,47,5.76 
16,2,8,4,16,16,63,5.78 
16,4,4,4,16,16,63,5.77 
16,8,2,4,16,16,63,5.78 
16,16,1,4,16,16,55,5.77 
32,1,8,4,16,16,47,5.77 
32,2,4,4,16,16,63,5.78 
32,4,2,4,16,16,63,5.78 
32,8,1,4,16,16,55,5.77 
64,1,4,4,16,16,47,5.76 
64,2,2,4,16,16,63,5.78 
64,4,1,4,16,16,55,5.77 
128,1,2,4,16,16,47,5.78 
128,2,1,4,16,16,55,5.78 
256,1,1,4,16,16,39,5.78 
1,1,512,1,32,16,11,5.79 
1,2,256,1,32,16,27,5.78 
1,4,128,1,32,16,27,5.8 
1,8,64,1,32,16,27,5.78 
1,16,32,1,32,16,27,5.79 
1,32,16,1,32,16,27,5.79 
1,64,8,1,32,16,27,5.81 
1,128,4,1,32,16,27,5.79 
1,256,2,1,32,16,27,5.79 
1,512,1,1,32,16,19,5.78 
2,1,256,1,32,16,43,5.79 
2,2,128,1,32,16,59,5.79 
2,4,64,1,32,16,59,5.79 
2,8,32,1,32,16,59,5.83 
2,16,16,1,32,16,59,5.79 
2,32,8,1,32,16,59,5.79 
2,64,4,1,32,16,59,5.8 
2,128,2,1,32,16,59,5.79 
2,256,1,1,32,16,51,5.79 
4,1,128,1,32,16,43,5.79 
4,2,64,1,32,16,59,5.79 
4,4,32,1,32,16,59,5.82 
4,8,16,1,32,16,59,5.79 
4,16,8,1,32,16,59,5.79 
4,32,4,1,32,16,59,5.81 
4,64,2,1,32,16,59,5.8 
4,128,1,1,32,16,51,5.81 
8,1,64,1,32,16,43,5.79 
8,2,32,1,32,16,59,5.79 
8,4,16,1,32,16,59,5.79 
8,8,8,1,32,16,59,5.79 
8,16,4,1,32,16,59,5.8 
8,32,2,1,32,16,59,5.79 
8,64,1,1,32,16,51,5.81 
16,1,32,1,32,16,43,5.79 
16,2,16,1,32,16,59,5.79 
16,4,8,1,32,16,59,5.81 
16,8,4,1,32,16,59,5.8 
16,16,2,1,32,16,59,5.8 
16,32,1,1,32,16,51,5.78 
32,1,16,1,32,16,43,5.79 
32,2,8,1,32,16,59,5.81 
32,4,4,1,32,16,59,5.8 
32,8,2,1,32,16,59,5.8 
32,16,1,1,32,16,51,5.79 
64,1,8,1,32,16,43,5.8 
64,2,4,1,32,16,59,5.8 
64,4,2,1,32,16,59,5.79 
64,8,1,1,32,16,51,5.79 
128,1,4,1,32,16,43,5.81 
128,2,2,1,32,16,59,5.8 
128,4,1,1,32,16,51,5.81 
256,1,2,1,32,16,43,5.79 
256,2,1,1,32,16,51,5.8 
512,1,1,1,32,16,35,5.81 
1,1,256,2,32,16,15,5.77 
1,2,128,2,32,16,31,5.78 
1,4,64,2,32,16,31,5.78 
1,8,32,2,32,16,31,5.78 
1,16,16,2,32,16,31,5.78 
1,32,8,2,32,16,31,5.78 
1,64,4,2,32,16,31,5.77 
1,128,2,2,32,16,31,5.77 
1,256,1,2,32,16,23,5.8 
2,1,128,2,32,16,47,5.77 
2,2,64,2,32,16,63,5.78 
2,4,32,2,32,16,63,5.78 
2,8,16,2,32,16,63,5.78 
2,16,8,2,32,16,63,5.77 
2,32,4,2,32,16,63,5.78 
2,64,2,2,32,16,63,5.78 
2,128,1,2,32,16,55,5.77 
4,1,64,2,32,16,47,5.77 
4,2,32,2,32,16,63,5.77 
4,4,16,2,32,16,63,5.78 
4,8,8,2,32,16,63,5.78 
4,16,4,2,32,16,63,5.78 
4,32,2,2,32,16,63,5.78 
4,64,1,2,32,16,55,5.77 
8,1,32,2,32,16,47,5.77 
8,2,16,2,32,16,63,5.78 
8,4,8,2,32,16,63,5.78 
8,8,4,2,32,16,63,5.78 
8,16,2,2,32,16,63,5.78 
8,32,1,2,32,16,55,5.78 
16,1,16,2,32,16,47,5.77 
16,2,8,2,32,16,63,5.78 
16,4,4,2,32,16,63,5.78 
16,8,2,2,32,16,63,5.78 
16,16,1,2,32,16,55,5.77 
32,1,8,2,32,16,47,5.78 
32,2,4,2,32,16,63,5.78 
32,4,2,2,32,16,63,5.78 
32,8,1,2,32,16,55,5.79 
64,1,4,2,32,16,47,5.77 
64,2,2,2,32,16,63,5.78 
64,4,1,2,32,16,55,5.77 
128,1,2,2,32,16,47,5.77 
128,2,1,2,32,16,55,5.77 
256,1,1,2,32,16,39,5.77 
1,1,256,1,64,16,11,5.77 
1,2,128,1,64,16,27,5.78 
1,4,64,1,64,16,27,5.77 
1,8,32,1,64,16,27,5.8 
1,16,16,1,64,16,27,5.78 
1,32,8,1,64,16,27,5.8 
1,64,4,1,64,16,27,5.77 
1,128,2,1,64,16,27,5.78 
1,256,1,1,64,16,19,5.77 
2,1,128,1,64,16,43,5.78 
2,2,64,1,64,16,59,5.78 
2,4,32,1,64,16,59,5.78 
2,8,16,1,64,16,59,5.78 
2,16,8,1,64,16,59,5.77 
2,32,4,1,64,16,59,5.77 
2,64,2,1,64,16,59,5.78 
2,128,1,1,64,16,51,4.71 
4,1,64,1,64,16,43,5.76 
4,2,32,1,64,16,59,5.78 
4,4,16,1,64,16,59,5.78 
4,8,8,1,64,16,59,5.78 
4,16,4,1,64,16,59,5.8 
4,32,2,1,64,16,59,5.81 
4,64,1,1,64,16,51,4.71 
8,1,32,1,64,16,43,5.77 
8,2,16,1,64,16,59,5.77 
8,4,8,1,64,16,59,5.79 
8,8,4,1,64,16,59,5.77 
8,16,2,1,64,16,59,5.77 
8,32,1,1,64,16,51,4.69 
16,1,16,1,64,16,43,5.78 
16,2,8,1,64,16,59,5.79 
16,4,4,1,64,16,59,5.77 
16,8,2,1,64,16,59,5.79 
16,16,1,1,64,16,51,4.7 
32,1,8,1,64,16,43,5.77 
32,2,4,1,64,16,59,5.77 
32,4,2,1,64,16,59,5.79 
32,8,1,1,64,16,51,4.71 
64,1,4,1,64,16,43,5.78 
64,2,2,1,64,16,59,5.78 
64,4,1,1,64,16,51,4.69 
128,1,2,1,64,16,43,5.78 
128,2,1,1,64,16,51,4.7 
256,1,1,1,64,16,35,5.75 
1,1,8192,1,1,32,9,58.29 
1,2,4096,1,1,32,25,58.26 
1,4,2048,1,1,32,25,58.04 
1,8,1024,1,1,32,25,58.56 
1,16,512,1,1,32,25,58.39 
1,32,256,1,1,32,25,57.79 
1,64,128,1,1,32,25,58.29 
1,128,64,1,1,32,25,58.55 
1,256,32,1,1,32,25,58.32 
1,512,16,1,1,32,25,57.96 
1,1024,8,1,1,32,25,57.95 
1,2048,4,1,1,32,25,58.0 
1,4096,2,1,1,32,25,57.87 
1,8192,1,1,1,32,17,57.74 
2,1,4096,1,1,32,41,58.05 
2,2,2048,1,1,32,57,57.92 
2,4,1024,1,1,32,57,57.73 
2,8,512,1,1,32,57,57.83 
2,16,256,1,1,32,57,58.05 
2,32,128,1,1,32,57,57.87 
2,64,64,1,1,32,57,58.19 
2,128,32,1,1,32,57,58.18 
2,256,16,1,1,32,57,58.55 
2,512,8,1,1,32,57,58.44 
2,1024,4,1,1,32,57,58.3 
2,2048,2,1,1,32,57,57.92 
2,4096,1,1,1,32,49,57.75 
4,1,2048,1,1,32,41,57.92 
4,2,1024,1,1,32,57,57.7 
4,4,512,1,1,32,57,57.76 
4,8,256,1,1,32,57,57.95 
4,16,128,1,1,32,57,58.0 
4,32,64,1,1,32,57,58.3 
4,64,32,1,1,32,57,58.37 
4,128,16,1,1,32,57,58.34 
4,256,8,1,1,32,57,58.51 
4,512,4,1,1,32,57,58.42 
4,1024,2,1,1,32,57,57.84 
4,2048,1,1,1,32,49,58.0 
8,1,1024,1,1,32,41,57.81 
8,2,512,1,1,32,57,57.69 
8,4,256,1,1,32,57,57.88 
8,8,128,1,1,32,57,57.89 
8,16,64,1,1,32,57,58.63 
8,32,32,1,1,32,57,58.16 
8,64,16,1,1,32,57,58.29 
8,128,8,1,1,32,57,58.12 
8,256,4,1,1,32,57,57.74 
8,512,2,1,1,32,57,57.91 
8,1024,1,1,1,32,49,57.74 
16,1,512,1,1,32,41,57.85 
16,2,256,1,1,32,57,57.78 
16,4,128,1,1,32,57,57.98 
16,8,64,1,1,32,57,58.4 
16,16,32,1,1,32,57,58.07 
16,32,16,1,1,32,57,58.12 
16,64,8,1,1,32,57,58.2 
16,128,4,1,1,32,57,57.88 
16,256,2,1,1,32,57,57.87 
16,512,1,1,1,32,49,57.71 
32,1,256,1,1,32,41,57.94 
32,2,128,1,1,32,57,58.24 
32,4,64,1,1,32,57,58.24 
32,8,32,1,1,32,57,58.53 
32,16,16,1,1,32,57,58.55 
32,32,8,1,1,32,57,57.99 
32,64,4,1,1,32,57,57.73 
32,128,2,1,1,32,57,58.33 
32,256,1,1,1,32,49,57.76 
64,1,128,1,1,32,41,57.67 
64,2,64,1,1,32,57,58.22 
64,4,32,1,1,32,57,57.96 
64,8,16,1,1,32,57,58.48 
64,16,8,1,1,32,57,58.21 
64,32,4,1,1,32,57,58.33 
64,64,2,1,1,32,57,57.7 
64,128,1,1,1,32,49,58.03 
128,1,64,1,1,32,41,58.09 
128,2,32,1,1,32,57,57.98 
128,4,16,1,1,32,57,57.74 
128,8,8,1,1,32,57,57.97 
128,16,4,1,1,32,57,58.24 
128,32,2,1,1,32,57,58.29 
128,64,1,1,1,32,49,58.53 
256,1,32,1,1,32,41,58.41 
256,2,16,1,1,32,57,57.85 
256,4,8,1,1,32,57,58.07 
256,8,4,1,1,32,57,57.85 
256,16,2,1,1,32,57,57.91 
256,32,1,1,1,32,49,57.77 
512,1,16,1,1,32,41,57.97 
512,2,8,1,1,32,57,58.27 
512,4,4,1,1,32,57,58.11 
512,8,2,1,1,32,57,58.62 
512,16,1,1,1,32,49,58.2 
1024,1,8,1,1,32,41,57.96 
1024,2,4,1,1,32,57,58.04 
1024,4,2,1,1,32,57,58.16 
1024,8,1,1,1,32,49,57.9 
2048,1,4,1,1,32,41,58.26 
2048,2,2,1,1,32,57,58.02 
2048,4,1,1,1,32,49,58.2 
4096,1,2,1,1,32,41,58.49 
4096,2,1,1,1,32,49,58.44 
8192,1,1,1,1,32,33,58.18 
1,1,4096,2,1,32,13,32.39 
1,2,2048,2,1,32,29,32.77 
1,4,1024,2,1,32,29,32.39 
1,8,512,2,1,32,29,32.62 
1,16,256,2,1,32,29,32.79 
1,32,128,2,1,32,29,32.49 
1,64,64,2,1,32,29,32.56 
1,128,32,2,1,32,29,32.76 
1,256,16,2,1,32,29,32.65 
1,512,8,2,1,32,29,32.82 
1,1024,4,2,1,32,29,32.59 
1,2048,2,2,1,32,29,32.57 
1,4096,1,2,1,32,21,32.56 
2,1,2048,2,1,32,45,32.83 
2,2,1024,2,1,32,61,32.73 
2,4,512,2,1,32,61,32.5 
2,8,256,2,1,32,61,32.41 
2,16,128,2,1,32,61,32.68 
2,32,64,2,1,32,61,32.81 
2,64,32,2,1,32,61,32.11 
2,128,16,2,1,32,61,32.37 
2,256,8,2,1,32,61,32.66 
