Kernel,gx,gy,gz,bx,by,bz,gpuId,smefficiency
0,32,1,16,1,16,2,1,61.92
0,2,1,8,4,128,2,1,60.48
0,4,1,16,2,4,32,1,59.85
0,4,4,1,256,4,1,1,61.33
0,8,4,1,4,8,16,1,60.49
1,64,8,1,16,2,1,1,95.08
0,1,8,8,2,128,1,1,61.09
0,1,32,8,2,2,16,1,60.77
1,8,8,1,32,1,8,1,97.41
1,1,64,8,1,8,4,1,95.46
0,1,8,4,256,2,1,1,62.07
0,1,1,16,64,16,1,1,59.95
1,2,8,16,2,8,4,1,99.69
0,1,1,32,64,2,4,1,61.67
0,1,8,32,1,8,8,1,59.75
0,2,4,4,4,32,4,1,61.65
0,8,1,64,16,1,2,1,63.11
0,2,8,2,8,1,64,1,61.35
1,4,4,2,4,8,16,1,94.78
1,2,1,64,16,8,1,1,97.52
1,1,1,64,8,8,4,1,97.4
1,1,64,1,2,32,4,1,97.49
0,2,64,1,4,8,4,1,58.89
0,1,1,16,2,64,8,1,60.54
0,16,1,2,2,32,8,1,59.0
1,64,8,1,1,16,2,1,90.95
1,8,1,64,4,8,1,1,95.28
0,4,4,4,4,1,64,1,61.85
0,256,1,1,2,4,8,1,59.25
0,8,1,2,256,2,2,1,58.97
0,32,4,2,8,8,1,1,60.92
0,2,4,4,1,8,64,1,61.32
1,2,1,64,8,1,16,1,97.8
1,1,4,8,32,8,2,1,94.84
0,16,1,1,32,1,32,1,58.57
1,64,4,1,1,8,8,1,95.63
1,4,32,2,2,1,32,1,99.7
1,8,8,1,2,2,64,1,97.52
1,1,16,4,128,1,2,1,97.5
1,16,4,1,16,1,16,1,97.44
1,4,1,32,1,128,1,1,97.7
1,4,2,16,1,32,4,1,97.79
0,8,4,16,4,1,8,1,63.63
0,4,16,1,2,2,64,1,60.31
1,4,32,1,1,4,32,1,97.82
1,1,16,1,16,64,1,1,89.82
0,4,8,2,4,4,16,1,60.76
1,1,4,4,512,2,1,1,89.71
0,1,2,32,2,8,16,1,61.2
0,2,8,16,32,2,1,1,59.1
1,8,4,4,16,8,1,1,97.72
1,4,8,16,2,1,16,1,94.86
1,32,2,4,4,1,16,1,99.74
1,4,2,4,1,16,32,1,94.9
1,2,16,2,2,64,2,1,97.54
0,1,4,8,8,16,4,1,62.08
1,2,16,1,8,16,4,1,94.81
1,16,1,4,8,1,32,1,97.38
1,1,16,4,128,2,1,1,97.49
0,1,32,1,64,8,1,1,60.66
1,1,1,32,64,4,2,1,94.84
0,32,1,1,256,2,1,1,61.36
0,16,1,16,4,2,8,1,58.61
0,16,1,4,4,32,2,1,60.19
1,4,32,1,32,4,1,1,97.78
1,2,128,1,4,2,8,1,99.7
