Kernel,gx,gy,gz,bx,by,bz,gpuId,gld_efficiency
1,1,2,48,24,4,9,0,12.5
1,2,3,24,32,6,3,0,12.5
0,9,36,8,16,1,2,0,90.28
0,18,8,2,18,16,1,0,90.28
1,1,9,72,1,2,64,0,12.5
1,432,1,1,1,96,2,0,12.5
1,48,3,1,4,9,16,0,12.5
1,6,6,8,18,1,16,0,12.5
1,1,1,1296,4,1,16,0,12.5
1,4,1,36,4,72,2,0,12.5
1,3,32,1,8,2,54,0,12.5
0,48,3,1,48,6,2,0,90.28
0,3,72,3,4,2,16,0,90.28
1,36,8,1,2,36,4,0,12.5
1,4,36,3,1,32,6,0,12.5
1,144,1,6,2,8,6,0,12.5
1,24,2,3,96,3,2,0,12.5
1,4,12,9,1,64,3,0,12.5
1,4,2,108,12,4,2,0,12.5
1,48,2,1,9,96,1,0,12.5
1,6,2,27,32,2,4,0,12.5
1,24,3,4,4,12,6,0,12.5
0,54,8,2,12,4,2,0,90.28
1,1,2,108,32,4,3,0,12.5
0,6,1,48,9,16,2,0,90.28
1,4,2,18,3,6,32,0,12.5
1,6,3,8,12,16,3,0,12.5
1,16,81,2,1,8,4,0,12.5
1,1,48,2,288,1,3,0,12.5
1,12,8,1,4,24,9,0,12.5
1,27,1,32,4,1,24,0,12.5
1,4,12,3,2,96,3,0,12.5
1,9,2,16,48,6,1,0,12.5
1,9,48,1,2,6,16,0,12.5
1,288,1,3,16,1,6,0,12.5
0,3,144,1,8,12,2,0,90.28
1,72,1,3,64,1,6,0,12.5
1,4,2,36,3,12,8,0,12.5
1,1,3,144,3,32,2,0,12.5
1,3,8,4,18,6,8,0,12.5
1,18,1,6,128,1,6,0,12.5
1,1,1,108,16,2,24,0,12.5
1,9,4,36,4,1,16,0,12.5
1,4,4,18,48,1,6,0,12.5
1,1,6,72,6,1,32,0,12.5
1,2,6,27,2,128,1,0,12.5
1,8,108,1,2,4,12,0,12.5
1,1,1,432,48,2,2,0,12.5
1,9,2,8,36,1,16,0,12.5
1,6,9,2,3,16,16,0,12.5
1,12,8,9,24,4,1,0,12.5
1,1,48,18,2,16,3,0,12.5
1,54,8,1,6,1,32,0,12.5
1,12,72,1,16,1,6,0,12.5
1,24,1,12,2,12,12,0,12.5
1,24,3,3,1,64,6,0,12.5
1,2,16,3,2,108,4,0,12.5
1,6,2,8,18,2,24,0,12.5
1,1,36,4,1,144,4,0,12.5
1,3,8,4,54,1,16,0,12.5
1,32,3,1,8,6,18,0,12.5
1,3,24,6,2,8,12,0,12.5
1,1,16,6,12,4,18,0,12.5
1,72,3,1,4,3,32,0,12.5
1,1,54,6,8,16,2,0,12.5
1,12,12,9,1,8,8,0,12.5
1,4,81,1,2,64,2,0,12.5
1,1,24,18,8,24,1,0,12.5
1,9,1,96,32,3,1,0,12.5
1,8,162,1,1,8,8,0,12.5
1,8,6,3,6,24,4,0,12.5
1,54,2,6,16,2,4,0,12.5
1,4,18,3,8,4,12,0,12.5
1,24,18,1,3,64,1,0,12.5
1,9,1,288,8,4,1,0,12.5
1,8,4,3,9,2,48,0,12.5
1,144,2,1,4,72,1,0,12.5
1,4,6,12,1,32,9,0,12.5
1,16,9,1,3,3,64,0,12.5
1,24,2,3,2,9,32,0,12.5
1,1,27,12,1,128,2,0,12.5
1,24,4,3,24,2,6,0,12.5
0,6,18,8,1,4,24,0,90.28
1,3,24,2,32,18,1,0,12.5
1,1,3,48,1,64,9,0,12.5
1,36,2,4,32,3,3,0,12.5
1,2,3,48,12,1,24,0,12.5
1,16,54,1,1,48,2,0,12.5
1,2,144,1,48,3,2,0,12.5
1,2,18,9,32,1,8,0,12.5
1,4,108,1,3,1,64,0,12.5
0,48,1,2,12,6,12,0,90.28
1,36,2,6,32,2,3,0,12.5
1,24,1,6,1,144,4,0,12.5
1,3,48,2,12,4,6,0,12.5
1,54,1,16,32,3,1,0,12.5
1,3,16,2,16,1,54,0,12.5
1,54,8,2,3,8,4,0,12.5
1,144,1,18,1,8,4,0,12.5
1,9,1,36,2,8,16,0,12.5
1,81,4,2,1,128,1,0,12.5
1,3,48,3,32,3,2,0,12.5
1,12,54,4,1,2,16,0,12.5
1,2,144,9,1,2,16,0,12.5
1,3,12,24,3,16,2,0,12.5
1,24,6,1,2,9,32,0,12.5
1,1,2,48,27,16,2,0,12.5
1,144,2,1,12,1,24,0,12.5
1,3,8,6,12,2,24,0,12.5
1,2,18,72,1,4,8,0,12.5
1,6,1,36,8,3,16,0,12.5
1,6,1,16,36,4,6,0,12.5
1,4,9,9,4,32,2,0,12.5
1,2,6,12,2,96,3,0,12.5
1,2,24,2,9,12,8,0,12.5
1,8,6,3,4,36,4,0,12.5
1,1,144,2,3,8,12,0,12.5
1,4,108,1,1,192,1,0,12.5
1,6,4,6,2,32,9,0,12.5
1,1296,1,2,2,16,1,0,12.5
1,2,8,9,3,192,1,0,12.5
1,54,4,4,6,2,8,0,12.5
1,1,4,108,4,8,6,0,12.5
1,9,6,16,4,1,24,0,12.5
1,54,1,3,8,4,16,0,12.5
1,324,1,1,16,16,1,0,12.5
1,144,18,1,1,2,16,0,12.5
1,6,1,18,1,32,24,0,12.5
1,1,4,72,12,12,2,0,12.5
1,4,4,54,2,6,8,0,12.5
1,18,2,6,2,6,32,0,12.5
0,4,72,9,4,8,1,0,90.28
1,2,2,54,3,4,32,0,12.5
1,2,27,48,1,8,4,0,12.5
1,2,9,16,1,24,12,0,12.5
1,3,18,2,24,2,16,0,12.5
1,216,1,2,6,8,4,0,12.5
1,2,27,6,1,8,32,0,12.5
1,36,8,1,18,8,2,0,12.5
1,96,3,3,2,8,6,0,12.5
1,1,4,24,864,1,1,0,12.5
1,3,12,4,24,12,2,0,12.5
1,216,6,2,4,1,8,0,12.5
1,24,6,2,6,24,2,0,12.5
1,18,4,6,32,3,2,0,12.5
1,1,144,1,288,1,2,0,12.5
1,2,4,54,2,12,8,0,12.5
1,81,2,1,32,1,16,0,12.5
1,6,1,24,18,8,4,0,12.5
1,9,1,16,9,64,1,0,12.5
1,8,36,1,12,8,3,0,12.5
1,6,1,48,3,8,12,0,12.5
1,18,2,8,6,2,24,0,12.5
1,9,4,3,2,192,2,0,12.5
1,36,4,6,6,8,2,0,12.5
1,9,18,2,16,4,4,0,12.5
1,24,6,3,1,24,8,0,12.5
0,2,6,72,12,4,2,0,90.28
1,1,27,4,8,48,2,0,12.5
1,9,1,12,48,2,8,0,12.5
1,36,3,8,4,2,12,0,12.5
1,9,9,1,16,64,1,0,12.5
1,72,4,1,1,16,18,0,12.5
1,24,1,108,2,4,4,0,12.5
1,12,1,8,3,288,1,0,12.5
1,1,16,54,2,24,2,0,12.5
1,9,36,4,4,8,2,0,12.5
1,1,1,144,8,12,6,0,12.5
1,1,6,144,4,24,1,0,12.5
1,4,27,1,8,2,48,0,12.5
1,36,1,8,12,8,3,0,12.5
1,9,2,18,64,1,4,0,12.5
1,12,6,12,1,2,48,0,12.5
0,12,27,2,32,4,1,0,90.28
1,1,2,432,2,1,48,0,12.5
1,18,3,4,6,4,16,0,12.5
1,8,2,9,2,12,24,0,12.5
1,2,18,6,8,1,48,0,12.5
1,2,2,108,6,16,2,0,12.5
0,3,24,2,1,576,1,0,90.28
1,1,108,6,32,1,4,0,12.5
1,9,2,24,4,6,8,0,12.5
1,96,1,3,8,9,4,0,12.5
1,18,8,2,3,2,48,0,12.5
1,9,1,24,24,2,8,0,12.5
1,144,6,1,1,24,4,0,12.5
1,9,4,4,6,6,16,0,12.5
1,9,24,2,3,1,64,0,12.5
1,216,3,1,8,4,4,0,12.5
1,6,9,12,4,32,1,0,12.5
0,4,1,54,12,32,1,0,90.28
0,3,12,3,96,8,1,0,90.28
1,2,6,8,18,12,4,0,12.5
1,27,4,1,12,2,32,0,12.5
1,2,3,16,1,432,2,0,12.5
1,54,48,1,2,1,16,0,12.5
1,8,1,81,16,4,2,0,12.5
1,24,1,4,108,4,2,0,12.5
1,36,4,6,12,4,2,0,12.5
1,16,6,3,4,6,12,0,12.5
1,2,72,3,6,32,1,0,12.5
1,3,16,2,1,144,6,0,12.5
1,1,6,18,4,12,16,0,12.5
1,1,6,72,3,4,16,0,12.5
1,12,2,18,192,1,1,0,12.5
1,2,4,27,1,128,3,0,12.5
1,1,3,36,32,3,8,0,12.5
1,4,27,1,32,12,2,0,12.5
1,48,2,27,1,16,2,0,12.5
1,12,18,6,16,2,2,0,12.5
1,8,3,4,54,4,4,0,12.5
1,1,16,27,64,1,3,0,12.5
1,18,2,36,1,32,2,0,12.5
1,2,108,1,2,3,64,0,12.5
1,2,162,2,2,64,1,0,12.5
1,8,1,18,4,48,3,0,12.5
1,144,3,3,1,2,32,0,12.5
1,16,2,9,12,3,8,0,12.5
1,12,9,6,8,4,4,0,12.5
1,36,6,2,1,8,24,0,12.5
1,1,216,4,8,2,6,0,12.5
1,16,3,6,3,8,12,0,12.5
1,12,6,18,1,4,16,0,12.5
1,4,9,4,24,2,12,0,12.5
1,2,2,24,1,16,54,0,12.5
1,2,6,8,1,108,8,0,12.5
1,24,6,3,4,12,4,0,12.5
1,144,1,1,2,72,4,0,12.5
1,36,3,24,32,1,1,0,12.5
0,1,27,3,2,512,1,0,90.28
1,12,8,1,18,3,16,0,12.5
1,4,2,12,32,1,27,0,12.5
1,1296,1,1,16,2,2,0,12.5
1,3,36,8,2,24,2,0,12.5
1,144,1,2,1,12,24,0,12.5
1,3,3,16,96,2,3,0,12.5
1,1,8,27,16,8,3,0,12.5
1,3,36,3,1,64,4,0,12.5
1,4,54,1,32,2,6,0,12.5
1,18,24,2,4,24,1,0,12.5
1,9,2,8,12,12,4,0,12.5
1,2,8,27,64,3,1,0,12.5
1,72,1,3,2,24,8,0,12.5
1,36,2,2,4,4,36,0,12.5
1,6,432,1,8,2,2,0,12.5
1,81,1,4,2,64,2,0,12.5
1,6,72,2,1,96,1,0,12.5
1,18,6,2,16,3,8,0,12.5
1,1,24,9,24,2,8,0,12.5
1,12,4,6,4,3,24,0,12.5
0,9,6,6,32,8,1,0,90.28
1,6,4,18,3,8,8,0,12.5
1,6,3,24,4,4,12,0,12.5
1,72,2,2,1,16,18,0,12.5
1,3,27,1,128,4,2,0,12.5
1,1,27,24,32,1,4,0,12.5
0,8,1,12,12,3,24,0,90.28
1,1,6,24,12,16,3,0,12.5
1,4,3,27,4,8,8,0,12.5
1,3,2,36,96,2,2,0,12.5
1,2,18,36,2,1,32,0,12.5
1,12,3,36,2,8,4,0,12.5
1,8,4,27,32,3,1,0,12.5
1,6,4,18,2,2,48,0,12.5
1,4,8,3,36,3,8,0,12.5
1,2,24,54,2,8,2,0,12.5
1,18,2,4,8,72,1,0,12.5
1,162,4,4,2,1,16,0,12.5
1,72,2,1,3,3,64,0,12.5
1,48,1,6,1,32,9,0,12.5
0,18,1,8,3,32,6,0,90.28
1,2,8,54,16,1,6,0,12.5
1,1,864,1,16,2,3,0,12.5
1,32,1,3,6,24,6,0,12.5
1,2,6,9,48,4,4,0,12.5
1,3,48,2,2,72,2,0,12.5
1,72,3,2,8,8,3,0,12.5
1,3,32,27,1,4,8,0,12.5
1,72,2,1,24,8,3,0,12.5
1,1,27,16,8,8,3,0,12.5
1,48,2,3,32,9,1,0,12.5
1,72,3,2,16,1,12,0,12.5
1,3,6,72,16,1,4,0,12.5
1,81,2,2,2,16,8,0,12.5
1,1,144,3,2,32,3,0,12.5
1,16,6,3,18,1,16,0,12.5
1,36,1,8,16,3,6,0,12.5
1,6,144,1,6,8,2,0,12.5
1,12,108,2,16,1,2,0,12.5
1,4,1,162,32,2,2,0,12.5
1,18,1,8,4,48,3,0,12.5
1,6,6,12,4,1,48,0,12.5
1,16,27,3,1,32,2,0,12.5
1,8,27,2,32,6,1,0,12.5
1,18,2,6,96,1,4,0,12.5
0,2,12,27,8,16,1,0,90.28
1,6,6,4,96,2,3,0,12.5
1,1,48,2,48,2,9,0,12.5
1,6,3,24,1,48,4,0,12.5
1,2,8,6,6,18,8,0,12.5
1,16,6,1,4,108,2,0,12.5
1,2,48,1,18,3,16,0,12.5
1,4,3,18,12,2,16,0,12.5
1,72,6,2,2,24,2,0,12.5
1,6,16,3,3,96,1,0,12.5
1,9,18,1,16,8,4,0,12.5
0,72,1,6,8,2,12,0,90.28
1,48,1,2,8,9,12,0,12.5
1,2,6,12,1,18,32,0,12.5
1,3,4,9,6,4,32,0,12.5
1,3,3,12,4,3,64,0,12.5
1,36,2,2,3,96,2,0,12.5
1,6,72,1,3,32,2,0,12.5
1,9,16,9,4,1,16,0,12.5
1,4,24,1,3,288,1,0,12.5
1,6,24,2,12,8,3,0,12.5
1,4,1,27,3,8,32,0,12.5
1,36,3,1,6,128,1,0,12.5
1,3,3,9,32,4,8,0,12.5
1,8,6,18,1,48,2,0,12.5
1,1,36,4,3,3,64,0,12.5
1,2,18,6,48,4,2,0,12.5
1,12,2,6,32,6,3,0,12.5
1,16,9,1,8,24,3,0,12.5
1,32,3,1,6,72,2,0,12.5
1,12,1,8,16,9,6,0,12.5
1,6,24,1,12,1,48,0,12.5
1,1,96,1,4,54,4,0,12.5
1,27,1,32,1,24,4,0,12.5
1,96,1,3,48,2,3,0,12.5
1,8,1,108,4,12,2,0,12.5
1,81,1,2,128,2,2,0,12.5
1,24,18,1,1,12,16,0,12.5
1,2,72,1,4,24,6,0,12.5
1,3,9,8,4,4,24,0,12.5
1,16,3,2,18,8,6,0,12.5
1,9,48,3,16,4,1,0,12.5
1,2,81,2,4,32,2,0,12.5
1,6,1,24,36,16,1,0,12.5
1,4,2,12,8,36,3,0,12.5
1,18,1,8,6,6,16,0,12.5
0,3,36,2,12,16,2,0,90.28
1,1,288,1,2,6,24,0,12.5
0,12,6,3,64,2,3,0,90.28
1,27,1,32,4,3,8,0,12.5
1,16,2,3,2,54,8,0,12.5
1,18,1,24,32,1,6,0,12.5
1,36,12,6,2,4,4,0,12.5
1,27,2,24,2,32,1,0,12.5
1,6,1,18,16,8,6,0,12.5
1,6,1,216,2,16,2,0,12.5
1,54,3,4,32,4,1,0,12.5
1,6,12,2,2,18,16,0,12.5
1,1,2,81,16,2,16,0,12.5
1,162,1,1,1,128,4,0,12.5
1,1,48,9,8,6,4,0,12.5
0,432,1,1,1,6,32,0,90.28
1,2,16,3,2,36,12,0,12.5
1,96,9,1,4,12,2,0,12.5
1,108,2,1,128,1,3,0,12.5
1,2,27,3,4,8,16,0,12.5
1,48,9,6,1,1,32,0,12.5
1,36,3,2,8,16,3,0,12.5
1,2,1,48,24,2,18,0,12.5
1,6,1,108,4,16,2,0,12.5
1,8,4,27,2,8,6,0,12.5
1,72,3,4,24,2,2,0,12.5
1,16,9,9,4,1,16,0,12.5
1,18,2,4,32,3,6,0,12.5
1,4,12,2,9,2,48,0,12.5
1,27,96,1,8,1,4,0,12.5
1,9,3,32,2,16,3,0,12.5
1,9,24,1,64,3,2,0,12.5
1,2,432,1,1,32,3,0,12.5
1,2,27,4,96,1,4,0,12.5
1,8,2,6,6,8,18,0,12.5
1,2,4,81,32,4,1,0,12.5
1,1,9,96,3,2,16,0,12.5
1,2,9,8,2,48,6,0,12.5
1,8,6,2,72,3,4,0,12.5
1,4,6,4,2,9,48,0,12.5
1,12,8,1,6,6,24,0,12.5
1,1,96,1,16,9,6,0,12.5
1,24,3,12,3,4,8,0,12.5
1,4,2,18,2,288,1,0,12.5
1,1,4,24,48,6,3,0,12.5
1,1,12,9,24,8,4,0,12.5
1,6,1,54,1,32,8,0,12.5
1,8,3,6,16,6,6,0,12.5
1,24,3,4,1,32,9,0,12.5
1,12,3,6,4,96,1,0,12.5
1,648,1,1,2,32,2,0,12.5
1,18,1,48,2,12,4,0,12.5
0,1,18,6,8,48,2,0,90.28
1,2,72,1,12,4,12,0,12.5
1,4,2,18,9,2,32,0,12.5
1,6,72,3,8,2,4,0,12.5
1,1,27,4,32,3,8,0,12.5
1,6,3,8,12,12,4,0,12.5
1,8,6,9,4,1,48,0,12.5
1,18,6,4,6,1,32,0,12.5
1,6,12,9,32,4,1,0,12.5
1,6,16,1,24,1,36,0,12.5
1,3,48,9,2,32,1,0,12.5
1,324,1,2,1,8,16,0,12.5
1,1,216,2,8,3,8,0,12.5
0,3,24,3,2,64,3,0,90.28
0,24,9,12,1,8,4,0,90.28
1,24,3,6,48,4,1,0,12.5
1,3,2,18,2,16,24,0,12.5
1,8,6,6,16,18,1,0,12.5
1,1,18,9,8,8,8,0,12.5
1,1,24,4,36,12,2,0,12.5
1,54,1,8,6,32,1,0,12.5
1,3,24,2,1,144,4,0,12.5
1,24,3,2,1,24,24,0,12.5
1,2,162,1,4,16,4,0,12.5
1,18,1,8,4,12,12,0,12.5
1,1,18,6,24,32,1,0,12.5
1,24,4,1,4,9,24,0,12.5
1,36,4,1,9,8,8,0,12.5
1,2,24,2,12,12,6,0,12.5
1,2,3,24,144,2,2,0,12.5
1,1,96,27,8,2,2,0,12.5
1,3,72,6,2,32,1,0,12.5
1,12,2,12,12,8,3,0,12.5
1,18,2,3,4,192,1,0,12.5
1,24,2,6,18,16,1,0,12.5
1,12,1,9,48,2,8,0,12.5
1,3,48,1,1,96,6,0,12.5
1,1,32,3,12,12,6,0,12.5
1,4,1,216,8,3,4,0,12.5
1,36,1,18,8,1,16,0,12.5
1,216,2,1,6,32,1,0,12.5
1,2,54,24,2,8,2,0,12.5
1,6,8,6,3,6,16,0,12.5
1,16,1,54,48,1,2,0,12.5
1,16,27,3,4,8,2,0,12.5
1,2,2,108,1,12,16,0,12.5
1,16,3,9,4,4,12,0,12.5
1,1,8,36,8,18,2,0,12.5
1,8,81,4,1,1,32,0,12.5
1,162,1,2,4,32,2,0,12.5
1,2,2,36,72,4,2,0,12.5
1,18,8,18,2,2,8,0,12.5
1,3,27,16,1,2,32,0,12.5
1,12,1,12,4,3,48,0,12.5
1,4,108,2,8,12,1,0,12.5
1,1,18,8,576,1,1,0,12.5
1,18,3,2,24,1,32,0,12.5
1,3,36,2,12,16,2,0,12.5
1,27,2,2,16,24,2,0,12.5
1,8,3,6,144,4,1,0,12.5
1,24,2,2,9,8,12,0,12.5
1,54,2,4,4,2,24,0,12.5
1,16,18,3,8,4,3,0,12.5
1,4,9,3,24,8,4,0,12.5
1,3,1,32,32,9,3,0,12.5
1,3,36,1,8,3,32,0,12.5
1,96,1,1,2,8,54,0,12.5
1,2,48,3,18,2,8,0,12.5
1,1,36,8,24,3,4,0,12.5
1,48,1,3,3,3,64,0,12.5
1,1,4,27,24,2,16,0,12.5
1,12,2,6,48,3,4,0,12.5
1,9,8,2,6,4,24,0,12.5
1,18,6,12,8,2,4,0,12.5
1,1,32,3,3,48,6,0,12.5
1,8,1,162,1,1,64,0,12.5
1,1,12,36,24,2,4,0,12.5
1,3,72,2,1,32,6,0,12.5
1,4,36,1,18,32,1,0,12.5
1,1,18,24,12,16,1,0,12.5
1,2,18,8,4,4,18,0,12.5
1,9,6,2,32,4,6,0,12.5
1,18,16,1,24,3,4,0,12.5
0,4,108,2,2,2,24,0,90.28
0,24,3,4,16,6,3,0,90.28
1,12,2,36,2,4,12,0,12.5
1,4,1,72,144,2,1,0,12.5
1,27,2,2,48,16,1,0,12.5
1,3,54,1,4,2,64,0,12.5
1,6,18,2,4,48,2,0,12.5
1,2,4,18,4,16,9,0,12.5
1,2,8,27,4,12,4,0,12.5
1,1,12,12,12,12,4,0,12.5
1,1,1,81,256,4,1,0,12.5
1,12,4,3,64,9,1,0,12.5
1,3,24,4,2,3,48,0,12.5
1,1,1296,2,1,2,16,0,12.5
1,32,1,3,54,8,2,0,12.5
1,3,16,3,1,36,16,0,12.5
1,1,1,216,8,48,1,0,12.5
1,9,1,48,4,4,12,0,12.5
1,6,12,3,12,2,16,0,12.5
1,1,96,1,36,1,24,0,12.5
1,2,8,18,6,24,2,0,12.5
1,1,6,36,24,2,8,0,12.5
1,216,2,3,16,4,1,0,12.5
1,1,864,1,2,6,8,0,12.5
1,3,144,2,96,1,1,0,12.5
1,1,12,9,12,4,16,0,12.5
1,8,9,6,64,1,3,0,12.5
1,1,9,16,8,4,18,0,12.5
0,4,108,1,48,2,2,0,90.28
0,2,1,48,12,2,36,0,90.28
1,18,4,12,2,48,1,0,12.5
1,12,2,12,6,16,3,0,12.5
1,27,4,12,16,4,1,0,12.5
1,1,24,6,8,2,36,0,12.5
1,6,2,72,4,12,2,0,12.5
1,432,2,1,8,3,4,0,12.5
1,4,1,27,12,32,2,0,12.5
1,6,18,2,4,6,16,0,12.5
1,162,8,1,8,4,2,0,12.5
1,16,9,6,2,6,8,0,12.5
1,2,6,24,3,96,1,0,12.5
1,8,18,18,1,8,4,0,12.5
1,16,18,3,48,1,2,0,12.5
1,9,12,8,8,1,12,0,12.5
1,6,4,4,12,18,4,0,12.5
1,18,1,72,16,4,1,0,12.5
1,48,2,1,2,54,8,0,12.5
1,3,9,4,32,3,8,0,12.5
1,4,18,6,1,12,16,0,12.5
1,2,9,16,96,3,1,0,12.5
1,16,1,162,4,2,4,0,12.5
1,12,2,12,1,36,8,0,12.5
1,6,3,144,2,8,2,0,12.5
1,8,9,2,2,8,36,0,12.5
1,9,24,2,48,2,2,0,12.5
1,1,27,3,8,32,4,0,12.5
1,2,3,24,576,1,1,0,12.5
1,2,48,9,16,1,6,0,12.5
1,8,2,6,3,8,36,0,12.5
1,2,6,24,3,2,48,0,12.5
1,6,8,9,3,2,32,0,12.5
1,144,1,1,3,3,64,0,12.5
1,24,1,4,4,36,6,0,12.5
1,6,3,16,3,48,2,0,12.5
1,12,9,8,12,8,1,0,12.5
1,72,18,2,8,2,2,0,12.5
1,36,8,1,2,3,48,0,12.5
1,8,1,18,16,3,12,0,12.5
1,2,9,48,16,2,3,0,12.5
1,36,4,3,2,6,16,0,12.5
1,1,144,18,1,4,8,0,12.5
1,9,1,12,1,256,3,0,12.5
1,1,48,6,8,1,36,0,12.5
1,81,1,1,32,8,4,0,12.5
1,8,3,6,1,36,16,0,12.5
1,1,32,3,2,8,54,0,12.5
1,2,1,432,4,12,2,0,12.5
1,3,4,108,4,2,8,0,12.5
1,8,36,3,8,2,6,0,12.5
